NAIENC_ID,CAL_DT,AMT
14606716CP323321U,1/9/2014,34.00
2UC91878RN259530N,1/9/2014,2.25
0J71405028353224K,1/9/2014,2.50
9T541723P7104484M,1/9/2014,45.00
5D906629K0657605L,1/9/2014,86.19
78Y74553VE5506437,1/9/2014,16.66
14606716CP323321U,1/9/2014,67.00
2UC91878RN259530N,1/9/2014,2.25
80541069PA9296924,1/9/2014,33.00
2UC91878RN259530N,1/9/2014,26.00
2UC91878RN259530N,1/9/2014,4.50
2UC91878RN259530N,1/9/2014,0.90
2UC91878RN259530N,1/9/2014,4.50
79A66137M78791358,1/9/2014,5.79
79A66137M78791358,1/9/2014,274.50
2VS0640586824494A,1/9/2014,6.99
91H13162JF2958524,1/9/2014,6.44
06G3685989635624L,1/9/2014,33.03
8AH41544FX7953005,1/9/2014,-422.99
2UC91878RN259530N,1/9/2014,2.25
2UC91878RN259530N,1/9/2014,2.25
14606716CP323321U,1/10/2014,1.69
2U72323570376591S,1/10/2014,14.72
44E00927NX7357830,1/10/2014,11.95
79A66137M78791358,1/10/2014,134.36
14606716CP323321U,1/10/2014,1.86
14606716CP323321U,1/10/2014,2.73
9C735227U6268171E,1/10/2014,7.19
79A66137M78791358,1/10/2014,13.36
79A66137M78791358,1/10/2014,4.99
79A66137M78791358,1/10/2014,1.00
6BR82457HY089321C,1/10/2014,-44.64
3PS914283X813723J,1/10/2014,5.99
2UC91878RN259530N,1/10/2014,4.50
2UC91878RN259530N,1/10/2014,2.25
44E00927NX7357830,1/10/2014,4.99
6FM04086P1979871K,1/10/2014,150.00
9GK89458CK799135L,1/10/2014,140.00
2UC91878RN259530N,1/10/2014,2.25
2UC91878RN259530N,1/10/2014,2.25
9C735227U6268171E,1/10/2014,26.75
14606716CP323321U,1/10/2014,1.69
0YS96723JX680851P,1/10/2014,353.05
8PE03689VN1623229,1/10/2014,5.44
2U72323570376591S,1/10/2014,5.73
42X86995S0122491D,1/10/2014,8.65
14606716CP323321U,1/10/2014,1.69
8KD6736344288193U,1/10/2014,21.54
78Y74553VE5506437,1/10/2014,5.00
2VS0640586824494A,1/10/2014,57.55
1N996970VE5282724,1/11/2014,28.00
42646031CP044545F,1/11/2014,7.99
2UC91878RN259530N,1/11/2014,0.90
4T79804625927760L,1/11/2014,5.50
56M0802124289451D,1/11/2014,30.10
2UC91878RN259530N,1/11/2014,2.25
7MD6245629157262L,1/11/2014,5.50
4VX44871N7628332A,1/11/2014,29.95
3F272030EK332960N,1/11/2014,6.49
4Y942160PG732770A,1/11/2014,9.63
79A66137M78791358,1/11/2014,153.60
059467929G964563A,1/11/2014,19.95
5LL06011EP2680458,1/11/2014,64.99
8H935293P5609702G,1/11/2014,-84.99
18H14808578052110,1/11/2014,47.92
6W892101M28845746,1/11/2014,233.95
4PC21821AX057190F,1/11/2014,98.00
2UC91878RN259530N,1/11/2014,0.90
3VS26113SP979690S,1/11/2014,-9.99
3CW49236Y7432991B,1/11/2014,1086.20
18R87544CY696541V,1/11/2014,25.00
6CV3781480991593S,1/11/2014,61.49
2UC91878RN259530N,1/11/2014,2.25
2UC91878RN259530N,1/11/2014,2.25
2VS0640586824494A,1/11/2014,291.00
1DF465872N105201J,1/11/2014,365.49
4Y942160PG732770A,1/11/2014,6.68
79A66137M78791358,1/11/2014,4.99
7MD6245629157262L,1/11/2014,7.50
3JG13350DY4671352,1/11/2014,49.97
6V636288X0191521L,1/11/2014,32.94
3JG13350DY4671352,1/11/2014,40.00
6EM71308K6030515R,1/11/2014,37.88
69N84204CS014890M,1/11/2014,80.00
79A66137M78791358,1/11/2014,10.65
7K143179W82270056,1/12/2014,28.85
6HF76205H0412745V,1/12/2014,250.00
95023106SV627180W,1/12/2014,0.00
4T79804625927760L,1/12/2014,34.48
5XU5293816705761F,1/12/2014,8.65
3F272030EK332960N,1/12/2014,8.85
0NF519584H895074V,1/12/2014,280.00
1WB61306Y9243672B,1/12/2014,-110.21
0J71405028353224K,1/12/2014,19.99
01A88565YE052812H,1/12/2014,45.90
8S184740VJ622215W,1/12/2014,15.00
79A66137M78791358,1/12/2014,9.99
7H3100218K106592W,1/12/2014,15.09
83588405NC727823K,1/12/2014,19.99
85X77378VT706022E,1/12/2014,7.59
4T79804625927760L,1/12/2014,4.25
9FU295748U216343T,1/12/2014,5.28
29U12212F8860391M,1/12/2014,14.99
9FU295748U216343T,1/12/2014,20.00
2UC91878RN259530N,1/12/2014,2.70
1WB61306Y9243672B,1/12/2014,1.99
8AD16387UU751133E,1/12/2014,20.00
9HE806633M457400M,1/12/2014,16.99
5WD62471XE1788135,1/12/2014,10.65
1WB61306Y9243672B,1/12/2014,-23.99
1WB61306Y9243672B,1/12/2014,-16.79
9FU295748U216343T,1/12/2014,14.43
85X77378VT706022E,1/12/2014,6.71
33840903NX898325C,1/12/2014,7.04
8H935293P5609702G,1/12/2014,53.99
1XP84932YS809644E,1/13/2014,36.00
1N996970VE5282724,1/13/2014,20.00
14606716CP323321U,1/13/2014,1.69
79A66137M78791358,1/13/2014,1.86
84445918AY338622N,1/13/2014,157.25
14606716CP323321U,1/13/2014,1.69
7H3100218K106592W,1/13/2014,8.98
8S6496605F974650S,1/13/2014,114.00
4T79804625927760L,1/13/2014,20.50
79A66137M78791358,1/13/2014,85.00
6W892101M28845746,1/13/2014,18.00
7YE91066JP2486218,1/13/2014,148.50
14606716CP323321U,1/13/2014,1.69
142822935T286933S,1/13/2014,5.99
3VS26113SP979690S,1/13/2014,11.97
6FX11887YE267304G,1/13/2014,58.99
85943090AT670830G,1/13/2014,113.11
86E39791WL8048155,1/13/2014,26.65
69N84204CS014890M,1/13/2014,67.90
2UC91878RN259530N,1/13/2014,0.90
8PE03689VN1623229,1/13/2014,3.08
53943774YB600760M,1/13/2014,32.13
14606716CP323321U,1/13/2014,2.55
01X69407P15584617,1/13/2014,16.95
44E00927NX7357830,1/13/2014,15.86
9C735227U6268171E,1/13/2014,12.99
7H3100218K106592W,1/13/2014,22.57
7U548748WB293851X,1/13/2014,489.35
53W375119H012323C,1/13/2014,1.50
79348458VU6055716,1/13/2014,39.21
86X793840B304944A,1/13/2014,50.00
56S20544BW364562E,1/13/2014,90.49
6BR82457HY089321C,1/13/2014,-50.00
8PE03689VN1623229,1/13/2014,5.54
14606716CP323321U,1/13/2014,1.69
0K203586XB605203F,1/13/2014,276.60
14606716CP323321U,1/13/2014,5.05
69N84204CS014890M,1/13/2014,18.24
4RW94591PW4439455,1/13/2014,132.54
69N84204CS014890M,1/13/2014,31.14
9C735227U6268171E,1/13/2014,16.25
14606716CP323321U,1/13/2014,2.90
81H25264Y19449622,1/14/2014,47.39
1XF96533UW1416228,1/14/2014,131.39
5WD62471XE1788135,1/14/2014,4.99
4DX85246PL505170N,1/14/2014,12.85
2UC91878RN259530N,1/14/2014,0.90
14606716CP323321U,1/14/2014,5.05
5UG32414H72045607,1/14/2014,35.04
3ED47243B84192604,1/14/2014,11.95
1VC369243S714470E,1/14/2014,48.85
5RS58677FP634752D,1/14/2014,7.99
4RW94591PW4439455,1/14/2014,54.34
0NF519584H895074V,1/14/2014,79.99
7H3100218K106592W,1/14/2014,38.75
4RW94591PW4439455,1/14/2014,51.18
2VS0640586824494A,1/14/2014,18.93
69N84204CS014890M,1/14/2014,41.85
2UC91878RN259530N,1/14/2014,0.90
70F78056AH444600N,1/14/2014,83.91
4RV505890K3429155,1/14/2014,52.31
4CN12501490471039,1/14/2014,3.87
2SP4802583410852K,1/14/2014,54.94
1BL51002XB9395155,1/14/2014,750.00
8PJ561502L556403F,1/14/2014,55.49
70F78056AH444600N,1/14/2014,67.35
85943090AT670830G,1/14/2014,112.78
14606716CP323321U,1/15/2014,1.69
1N430206R5715021K,1/15/2014,62.75
97X831541C1500743,1/15/2014,71.24
9T541723P7104484M,1/15/2014,44.19
4W225353HY3352109,1/15/2014,26.43
8PE03689VN1623229,1/15/2014,2.90
14606716CP323321U,1/15/2014,2.55
06G3685989635624L,1/15/2014,-33.03
81H25264Y19449622,1/15/2014,109.88
3SA93578JP460500N,1/15/2014,-184.31
2UC91878RN259530N,1/15/2014,2.25
35F96064KK447344A,1/15/2014,38.39
56M0802124289451D,1/15/2014,23.14
14606716CP323321U,1/15/2014,3.08
9T541723P7104484M,1/15/2014,4.99
9C735227U6268171E,1/15/2014,15.00
14606716CP323321U,1/15/2014,1.69
5MD3558009650534W,1/15/2014,206.90
4C5714592M3530512,1/15/2014,11.99
6BR82457HY089321C,1/15/2014,-62.00
14606716CP323321U,1/15/2014,2.04
9X455772WC714930V,1/15/2014,181.99
4C5714592M3530512,1/15/2014,174.00
9C735227U6268171E,1/15/2014,13.00
1N996970VE5282724,1/15/2014,10.00
5NJ555919W089620X,1/15/2014,22.31
0E2479070D410490S,1/15/2014,130.99
0NF519584H895074V,1/15/2014,42.38
2UC91878RN259530N,1/15/2014,0.90
5RK10742VT631580M,1/16/2014,0.00
79A66137M78791358,1/16/2014,10.65
9C735227U6268171E,1/16/2014,9.72
86E39791WL8048155,1/16/2014,14.60
2VS0640586824494A,1/16/2014,5.25
7LC00070PS9856130,1/16/2014,26.53
9C735227U6268171E,1/16/2014,8.98
97X831541C1500743,1/16/2014,5.05
3FH42595MB867805X,1/16/2014,22.00
2UC91878RN259530N,1/16/2014,0.90
0NF519584H895074V,1/16/2014,277.50
86E39791WL8048155,1/16/2014,10.69
1N996970VE5282724,1/16/2014,5.00
79A66137M78791358,1/16/2014,4.99
1BF991781J9861621,1/16/2014,9.99
4CN12501490471039,1/16/2014,144.82
7B54948405868782K,1/16/2014,10.00
14606716CP323321U,1/16/2014,1.69
79A66137M78791358,1/16/2014,1.86
1SA54525KH186431C,1/16/2014,25.00
14606716CP323321U,1/16/2014,1.69
86X793840B304944A,1/16/2014,14.95
14606716CP323321U,1/17/2014,1.69
9KB93149AA9620355,1/17/2014,0.00
14606716CP323321U,1/17/2014,1.69
9C735227U6268171E,1/17/2014,35.00
2VS0640586824494A,1/17/2014,6.70
14606716CP323321U,1/17/2014,12.43
7H3100218K106592W,1/17/2014,177.64
35F96064KK447344A,1/17/2014,25.00
9KB93149AA9620355,1/17/2014,878.90
01X69407P15584617,1/17/2014,1.40
5LL06011EP2680458,1/17/2014,105.99
35F96064KK447344A,1/17/2014,22.99
1N996970VE5282724,1/17/2014,20.00
7H3100218K106592W,1/17/2014,144.98
5WD62471XE1788135,1/17/2014,10.65
0B94958769154033V,1/17/2014,550.00
14606716CP323321U,1/17/2014,1.69
5WD62471XE1788135,1/17/2014,6.32
3VS26113SP979690S,1/17/2014,-20.65
6ST53182GW2035116,1/17/2014,169.85
84E55172PF946002Y,1/17/2014,53.23
14606716CP323321U,1/17/2014,3.08
6BR82457HY089321C,1/17/2014,26.88
14606716CP323321U,1/17/2014,1.69
14606716CP323321U,1/17/2014,14.30
2NK70429AG651531W,1/17/2014,7.00
7H3100218K106592W,1/17/2014,-88.48
14606716CP323321U,1/17/2014,2.04
79A66137M78791358,1/17/2014,2.04
6BR82457HY089321C,1/17/2014,119.96
69N84204CS014890M,1/17/2014,51.50
0NF519584H895074V,1/17/2014,61.00
01A88565YE052812H,1/17/2014,56.90
86X793840B304944A,1/17/2014,63.00
14606716CP323321U,1/17/2014,1.69
5RK10742VT631580M,1/17/2014,10.70
85943090AT670830G,1/17/2014,50.00
6BR82457HY089321C,1/17/2014,9.98
8PE03689VN1623229,1/17/2014,5.44
86X793840B304944A,1/18/2014,9.95
41S78443262376319,1/18/2014,24.00
84S34805FD6886939,1/18/2014,14.99
79A66137M78791358,1/18/2014,7.15
5PH06036LU182760T,1/18/2014,10.69
5UG32414H72045607,1/18/2014,9.95
41H248751R6513325,1/18/2014,5.99
6BR82457HY089321C,1/18/2014,10.59
69N84204CS014890M,1/18/2014,22.98
09S44174NA5488736,1/18/2014,12.00
3A262927JS9946533,1/18/2014,56.76
95023106SV627180W,1/18/2014,0.00
7H3100218K106592W,1/18/2014,32.32
79A66137M78791358,1/18/2014,4.95
1N996970VE5282724,1/18/2014,10.00
8AH41544FX7953005,1/18/2014,48.95
97X831541C1500743,1/18/2014,47.93
4W225353HY3352109,1/18/2014,43.84
8KD6736344288193U,1/19/2014,21.86
69N84204CS014890M,1/19/2014,23.99
14606716CP323321U,1/19/2014,1.69
14606716CP323321U,1/19/2014,1.69
14606716CP323321U,1/19/2014,3.08
14606716CP323321U,1/19/2014,2.39
9KJ22580VV007251K,1/19/2014,471.95
2SP4802583410852K,1/19/2014,4.99
9H400661SY803452A,1/19/2014,43.00
69N84204CS014890M,1/19/2014,100.94
3JG13350DY4671352,1/19/2014,70.00
14606716CP323321U,1/19/2014,2.73
0X150065KG8053316,1/19/2014,15.70
14606716CP323321U,1/19/2014,2.21
14606716CP323321U,1/19/2014,2.73
1N996970VE5282724,1/19/2014,20.00
5JJ69624EC3823321,1/19/2014,17.98
14606716CP323321U,1/19/2014,2.73
85X77378VT706022E,1/19/2014,7.28
3UT3821401538583K,1/19/2014,13.00
5X437167V08952931,1/19/2014,26.06
6HF76205H0412745V,1/19/2014,105.00
7H3100218K106592W,1/19/2014,15.09
14606716CP323321U,1/19/2014,2.90
9.63E+16,1/19/2014,7.99
78J64310MM116015S,1/19/2014,7.93
14606716CP323321U,1/19/2014,1.86
78J64310MM116015S,1/19/2014,76.00
4CN12501490471039,1/19/2014,82.66
14606716CP323321U,1/19/2014,2.90
3PS914283X813723J,1/19/2014,79.99
1GU40307RA039453F,1/19/2014,12.72
14606716CP323321U,1/19/2014,7.66
2SP4802583410852K,1/19/2014,7.99
14606716CP323321U,1/19/2014,1.86
8AS30909HU955115N,1/20/2014,5.99
81H25264Y19449622,1/20/2014,29.85
14606716CP323321U,1/20/2014,11.30
14606716CP323321U,1/20/2014,8.84
5JM40845NU508924M,1/20/2014,5.94
5WD62471XE1788135,1/20/2014,2.94
5JA3855678567045T,1/20/2014,14.64
79A66137M78791358,1/20/2014,2.04
9C735227U6268171E,1/20/2014,30.00
7H3100218K106592W,1/20/2014,7.02
5JM40845NU508924M,1/20/2014,5.98
9C735227U6268171E,1/20/2014,158.00
5JM40845NU508924M,1/20/2014,1.68
14606716CP323321U,1/20/2014,3.38
9C735227U6268171E,1/20/2014,1.86
9C735227U6268171E,1/20/2014,8.00
1FL8433096046852K,1/20/2014,32.69
79A66137M78791358,1/20/2014,212.98
9T541723P7104484M,1/20/2014,-10.00
5JM40845NU508924M,1/20/2014,6.99
4DX85246PL505170N,1/20/2014,1.69
97X831541C1500743,1/20/2014,3.40
5JM40845NU508924M,1/20/2014,2.24
14606716CP323321U,1/20/2014,1.69
41S78443262376319,1/20/2014,43.40
5JM40845NU508924M,1/20/2014,2.16
8WC770925C667641W,1/20/2014,33.92
14606716CP323321U,1/20/2014,2.04
0NM62828N4510622V,1/20/2014,82.50
4PC21821AX057190F,1/20/2014,4.00
14606716CP323321U,1/20/2014,12.81
14606716CP323321U,1/20/2014,1.69
14606716CP323321U,1/20/2014,1.69
79A66137M78791358,1/20/2014,4.99
5WD62471XE1788135,1/20/2014,10.65
6HN620196N3906833,1/20/2014,197.85
8BS66937TG497793Y,1/20/2014,64.04
4DU83152CE304025L,1/20/2014,52.62
37366238FT000635S,1/20/2014,29.90
79A66137M78791358,1/20/2014,40.94
1WB61306Y9243672B,1/20/2014,2.98
79A66137M78791358,1/20/2014,5.66
1X926819ND8743731,1/20/2014,7.99
14606716CP323321U,1/20/2014,1.69
9C735227U6268171E,1/20/2014,15.00
5JM40845NU508924M,1/20/2014,1.65
8HT34300UW592692E,1/20/2014,20.00
9C735227U6268171E,1/20/2014,7.28
41S78443262376319,1/21/2014,99.00
97M17377959023919,1/21/2014,35.00
35F96064KK447344A,1/21/2014,38.99
1.87E+16,1/21/2014,14.79
14606716CP323321U,1/21/2014,1.69
0J71405028353224K,1/21/2014,29.95
8PJ561502L556403F,1/21/2014,3.15
1N996970VE5282724,1/21/2014,21.00
79348458VU6055716,1/21/2014,44.00
69N84204CS014890M,1/21/2014,28.45
9C735227U6268171E,1/21/2014,212.50
7EV78719AV236454V,1/21/2014,24.58
14606716CP323321U,1/21/2014,67.00
14606716CP323321U,1/21/2014,1.69
7H3100218K106592W,1/21/2014,8.05
5B101961B6565480L,1/21/2014,44.98
0J71405028353224K,1/21/2014,9.99
6Y345628RK8061231,1/21/2014,26.39
1.87E+16,1/21/2014,21.59
3F272030EK332960N,1/21/2014,13.95
18R87544CY696541V,1/21/2014,6.00
69N84204CS014890M,1/21/2014,52.85
0LL585737C964335F,1/21/2014,46.11
8PE03689VN1623229,1/21/2014,5.44
5X437167V08952931,1/21/2014,20.00
8AD16387UU751133E,1/21/2014,139.64
35F96064KK447344A,1/21/2014,28.98
69N84204CS014890M,1/21/2014,31.94
55U67183SF696015S,1/21/2014,36.00
0C925098J58823704,1/22/2014,4.27
1F79610707027734R,1/22/2014,89.95
3R720576B31864304,1/22/2014,38.00
14606716CP323321U,1/22/2014,2.73
81H25264Y19449622,1/22/2014,15.90
82J10928HM486701F,1/22/2014,0.00
5DL86886G4187870W,1/22/2014,66.69
45J04121U9626474B,1/22/2014,17.48
5X437167V08952931,1/22/2014,48.97
2VS0640586824494A,1/22/2014,107.96
14606716CP323321U,1/22/2014,10.65
8PE03689VN1623229,1/22/2014,5.35
6W892101M28845746,1/22/2014,35.30
83588405NC727823K,1/22/2014,32.97
2UC91878RN259530N,1/22/2014,0.90
5EK42491G77199947,1/22/2014,8.28
14606716CP323321U,1/22/2014,1.86
79A66137M78791358,1/22/2014,1.69
14606716CP323321U,1/22/2014,2.04
5UG32414H72045607,1/22/2014,-9.95
8PE03689VN1623229,1/22/2014,7.36
14606716CP323321U,1/22/2014,-7.15
79A66137M78791358,1/22/2014,2.55
4CN12501490471039,1/22/2014,7.99
6HF76205H0412745V,1/22/2014,-105.00
69N84204CS014890M,1/22/2014,11.15
79A66137M78791358,1/22/2014,8.55
0C925098J58823704,1/22/2014,4.27
4W225353HY3352109,1/23/2014,13.46
2U72323570376591S,1/23/2014,0.00
4T79804625927760L,1/23/2014,5.06
96T45915XD725140K,1/23/2014,19.99
69N84204CS014890M,1/23/2014,27.75
5UG32414H72045607,1/23/2014,31.17
18H14808578052110,1/23/2014,10.81
8YS88256UX578880U,1/23/2014,16.30
5P491515L9224605P,1/23/2014,15.50
7PX909945N326674X,1/23/2014,97.60
5P491515L9224605P,1/23/2014,15.50
1XF96533UW1416228,1/23/2014,29.00
78J64310MM116015S,1/23/2014,-58.01
4RW94591PW4439455,1/23/2014,600.00
2A5846723L868464J,1/23/2014,4.99
69N84204CS014890M,1/23/2014,41.25
3SA93578JP460500N,1/23/2014,-55.19
6HF76205H0412745V,1/23/2014,-16.81
14606716CP323321U,1/23/2014,2.55
4W225353HY3352109,1/23/2014,121.00
2UC91878RN259530N,1/23/2014,2.25
5UG32414H72045607,1/23/2014,18.99
14606716CP323321U,1/23/2014,1.69
6AM72113DM848083D,1/23/2014,32.95
9LY73236NH755820U,1/23/2014,3.00
14606716CP323321U,1/23/2014,14.63
5WS51109ET021493G,1/23/2014,55.62
9LY73236NH755820U,1/23/2014,13.00
14606716CP323321U,1/23/2014,3.08
5WD62471XE1788135,1/23/2014,11.87
69N84204CS014890M,1/23/2014,31.51
44E00927NX7357830,1/23/2014,19.50
14606716CP323321U,1/23/2014,1.69
6U82050517400890A,1/23/2014,50.00
9PM072763G753594A,1/23/2014,5.46
0C925098J58823704,1/23/2014,0.00
9C735227U6268171E,1/23/2014,65.00
78Y74553VE5506437,1/23/2014,10.00
14606716CP323321U,1/23/2014,14.63
9C735227U6268171E,1/23/2014,88.88
8YS88256UX578880U,1/23/2014,19.92
14606716CP323321U,1/23/2014,2.90
0T070885AK325745E,1/23/2014,5.49
3UT3821401538583K,1/23/2014,21.22
4RW94591PW4439455,1/24/2014,66.17
6H940139G2385772D,1/24/2014,58.03
9PM072763G753594A,1/24/2014,5.06
19T267528B109794C,1/24/2014,8.75
8D390692AY5227037,1/24/2014,9.99
1WB61306Y9243672B,1/24/2014,3.97
51B0903556818440R,1/24/2014,0.00
14606716CP323321U,1/24/2014,1.86
8PE03689VN1623229,1/24/2014,5.49
3NR4974349641342Y,1/24/2014,24.16
69N84204CS014890M,1/24/2014,5.01
0C925098J58823704,1/24/2014,36.30
9T541723P7104484M,1/24/2014,7.99
14606716CP323321U,1/24/2014,1.69
0C925098J58823704,1/24/2014,330.00
9PM072763G753594A,1/24/2014,16.99
9PM072763G753594A,1/24/2014,19.13
6U82050517400890A,1/24/2014,0.00
69N84204CS014890M,1/24/2014,10.37
14606716CP323321U,1/24/2014,1.69
9KJ22580VV007251K,1/24/2014,-26.95
95023106SV627180W,1/24/2014,0.00
86E39791WL8048155,1/24/2014,13.33
3PS914283X813723J,1/24/2014,-5.99
14606716CP323321U,1/24/2014,3.08
6HV88372CJ4747723,1/24/2014,3.25
07S52457UU6070827,1/24/2014,23.50
4RW94591PW4439455,1/24/2014,1086.41
14606716CP323321U,1/24/2014,11.30
14606716CP323321U,1/24/2014,5.20
2U72323570376591S,1/24/2014,18.17
5P491515L9224605P,1/24/2014,15.50
51B0903556818440R,1/24/2014,0.00
14606716CP323321U,1/24/2014,1.69
7H3100218K106592W,1/24/2014,8.98
5JA3855678567045T,1/24/2014,43.84
4W225353HY3352109,1/24/2014,66.58
5JA3855678567045T,1/25/2014,40.00
0K203586XB605203F,1/25/2014,286.60
6BF15404EW169615K,1/25/2014,16.00
69N84204CS014890M,1/25/2014,42.00
4T253881W7955352F,1/25/2014,43.63
2VC6860469546314F,1/25/2014,1.00
79A66137M78791358,1/25/2014,5.79
2VC6860469546314F,1/25/2014,0.30
76W86250569415456,1/25/2014,30.00
83P04362K3538825S,1/25/2014,5.50
6LW21065590466019,1/25/2014,8.50
3JG13350DY4671352,1/25/2014,38.00
6U82050517400890A,1/25/2014,93.86
6MC86344PE4589134,1/25/2014,6.83
79A66137M78791358,1/25/2014,5.09
14606716CP323321U,1/25/2014,1.69
0K203586XB605203F,1/25/2014,278.29
14606716CP323321U,1/25/2014,2.90
223892158B104324J,1/25/2014,11.32
1BF991781J9861621,1/25/2014,52.59
79V8218684929550H,1/25/2014,15.74
69N84204CS014890M,1/25/2014,82.84
69N84204CS014890M,1/25/2014,23.80
5WD62471XE1788135,1/25/2014,5.48
4RW94591PW4439455,1/25/2014,75.95
0RJ645045C903244R,1/25/2014,69.00
80666827T9125783S,1/25/2014,58.00
69N84204CS014890M,1/25/2014,7.43
14606716CP323321U,1/25/2014,2.04
2VC6860469546314F,1/25/2014,1.00
83P04362K3538825S,1/25/2014,7.00
14606716CP323321U,1/25/2014,1.69
998175199V611162X,1/25/2014,5.43
1N996970VE5282724,1/25/2014,35.00
14606716CP323321U,1/25/2014,3.08
69N84204CS014890M,1/26/2014,11.62
69N84204CS014890M,1/26/2014,7.41
9KJ22580VV007251K,1/26/2014,399.00
4T79804625927760L,1/26/2014,3.99
86E39791WL8048155,1/26/2014,16.94
79A66137M78791358,1/26/2014,2.42
9BY89904SJ235804U,1/26/2014,29.36
8AD16387UU751133E,1/26/2014,73.55
29U12212F8860391M,1/26/2014,28.02
86E39791WL8048155,1/26/2014,16.00
57432398SY533781B,1/26/2014,52.06
69N84204CS014890M,1/26/2014,42.07
4DU83152CE304025L,1/26/2014,20.00
33840903NX898325C,1/26/2014,23.94
3VS26113SP979690S,1/26/2014,15.59
86E39791WL8048155,1/26/2014,11.24
4RW94591PW4439455,1/26/2014,100.00
81H25264Y19449622,1/26/2014,41.76
69N84204CS014890M,1/26/2014,46.00
6BR82457HY089321C,1/26/2014,24.00
5UG32414H72045607,1/26/2014,27.90
79A66137M78791358,1/26/2014,117.98
14606716CP323321U,1/27/2014,1.93
308398069F795594X,1/27/2014,46.00
2TT973126V6643038,1/27/2014,1.59
69N84204CS014890M,1/27/2014,70.53
69N84204CS014890M,1/27/2014,35.65
69N84204CS014890M,1/27/2014,30.74
97X831541C1500743,1/27/2014,9.11
6BR82457HY089321C,1/27/2014,-62.10
14606716CP323321U,1/27/2014,1.93
7H3100218K106592W,1/27/2014,7.82
5LL06011EP2680458,1/27/2014,45.99
7H3100218K106592W,1/27/2014,59.95
6BR82457HY089321C,1/27/2014,-90.00
8JW3905641526210Y,1/27/2014,578.00
9C735227U6268171E,1/27/2014,11.49
6DW7078612068160V,1/27/2014,179.00
4T79804625927760L,1/27/2014,7.00
69Y62309CU2287518,1/27/2014,13.99
70F78056AH444600N,1/27/2014,129.30
6BR82457HY089321C,1/27/2014,22.54
15021525BW0728421,1/27/2014,101.90
69N84204CS014890M,1/27/2014,21.50
69N84204CS014890M,1/27/2014,22.90
14606716CP323321U,1/27/2014,1.93
9C735227U6268171E,1/27/2014,8.00
4VV000403D3797930,1/27/2014,3.95
69Y05771M8950401S,1/28/2014,3.99
4T79804625927760L,1/28/2014,15.80
7G089259ER423640J,1/28/2014,137.94
69N84204CS014890M,1/28/2014,39.74
14606716CP323321U,1/28/2014,3.29
14606716CP323321U,1/28/2014,1.93
14606716CP323321U,1/28/2014,5.05
45T53162S7163620U,1/28/2014,7.54
0J71405028353224K,1/28/2014,24.98
69N84204CS014890M,1/28/2014,72.00
14606716CP323321U,1/28/2014,11.30
81H25264Y19449622,1/28/2014,-25.99
94H91018AM496035G,1/28/2014,5.75
14606716CP323321U,1/28/2014,2.09
70F78056AH444600N,1/28/2014,1000.00
45T53162S7163620U,1/28/2014,5.69
69Y05771M8950401S,1/28/2014,12.29
8AD16387UU751133E,1/28/2014,50.00
4CN12501490471039,1/28/2014,10.59
9RP82921JR1790126,1/28/2014,5.95
05U567390N491561C,1/28/2014,100.00
85943090AT670830G,1/28/2014,91.51
85F93815PY457421P,1/28/2014,157.50
6Y345628RK8061231,1/28/2014,43.95
70F78056AH444600N,1/28/2014,153.69
69Y62309CU2287518,1/28/2014,14.95
69Y05771M8950401S,1/28/2014,2.99
19R70070NE461684E,1/28/2014,22.00
5EH698111B971833W,1/28/2014,59.29
29U12212F8860391M,1/28/2014,50.00
78Y74553VE5506437,1/28/2014,8.81
6ES39096N25916238,1/28/2014,304.00
1N996970VE5282724,1/29/2014,7.59
5LL06011EP2680458,1/29/2014,14.95
14606716CP323321U,1/29/2014,1.93
8PE03689VN1623229,1/29/2014,5.44
03M20837DK623843B,1/29/2014,50.00
14606716CP323321U,1/29/2014,1.93
1WB61306Y9243672B,1/29/2014,0.99
9P7224317G0591934,1/29/2014,19.00
86X793840B304944A,1/29/2014,63.00
14606716CP323321U,1/29/2014,36.98
8PE03689VN1623229,1/29/2014,5.84
2UC91878RN259530N,1/29/2014,4.50
14606716CP323321U,1/29/2014,2.59
14606716CP323321U,1/29/2014,3.40
81H25264Y19449622,1/29/2014,62.29
97X831541C1500743,1/29/2014,5.05
9C735227U6268171E,1/29/2014,5.00
69N84204CS014890M,1/29/2014,157.32
14606716CP323321U,1/29/2014,2.59
6ES39096N25916238,1/29/2014,9.99
4DU034377T778541N,1/29/2014,16.99
42646031CP044545F,1/29/2014,75.00
73642781RX751494R,1/30/2014,39.00
6TY17078K0215145Y,1/30/2014,7.00
14606716CP323321U,1/30/2014,12.91
14606716CP323321U,1/30/2014,1.93
8PE03689VN1623229,1/30/2014,6.39
14606716CP323321U,1/30/2014,3.11
6HF76205H0412745V,1/30/2014,20.00
83P04362K3538825S,1/30/2014,14.99
9C735227U6268171E,1/30/2014,5.09
14606716CP323321U,1/30/2014,3.11
5EH698111B971833W,1/30/2014,0.00
4CN12501490471039,1/30/2014,78.43
14606716CP323321U,1/30/2014,2.93
6V636288X0191521L,1/30/2014,5.99
2X331437R5872881A,1/30/2014,135.50
5FH125676B065620V,1/30/2014,1.93
0JC724646A208651C,1/30/2014,0.00
81H25264Y19449622,1/30/2014,-3.75
97X831541C1500743,1/30/2014,7.36
